id,label,keyframes
signer32_sample588,6,"[18, 44]"
signer32_sample589,10,"[21, 28, 33, 37]"
signer32_sample590,110,"[32, 36]"
signer32_sample591,159,"[32, 37]"
signer32_sample592,34,"[13, 26, 57, 64]"
signer32_sample593,25,[16]
signer32_sample594,123,"[25, 38]"
signer32_sample595,223,"[11, 21, 32, 42]"
signer32_sample596,219,"[24, 30, 63]"
signer32_sample597,132,"[7, 15, 22, 30]"
signer32_sample598,21,"[13, 25, 38, 50]"
signer32_sample599,93,"[18, 28, 32, 37]"
signer32_sample600,121,"[26, 35, 40, 45]"
signer32_sample601,22,"[13, 21]"
signer32_sample602,92,[33]
signer32_sample603,36,"[25, 29, 36, 51]"
signer32_sample604,156,"[19, 23, 27, 32, 39, 45]"
signer32_sample605,16,"[18, 22, 26, 30, 38]"
signer32_sample606,139,"[19, 23, 27, 38]"
signer32_sample607,134,"[17, 22, 27, 31, 38, 42]"
signer32_sample608,168,"[15, 24, 32]"
signer32_sample609,178,"[14, 18, 30]"
signer32_sample610,198,"[7, 12, 16, 23, 46]"
signer32_sample611,193,"[21, 25, 29, 33, 37, 41]"
signer32_sample612,183,"[14, 18]"
signer32_sample613,127,"[18, 25, 29, 34]"
signer32_sample614,56,[33]
signer32_sample615,156,"[9, 13, 17, 21, 25, 51]"
signer32_sample616,144,[31]
signer32_sample617,123,"[4, 35]"
signer32_sample618,31,"[22, 26, 40, 44]"
signer32_sample619,120,[25]
signer32_sample620,128,"[20, 24, 37]"
signer32_sample621,167,"[17, 51]"
signer32_sample622,98,"[26, 30, 34]"
signer32_sample623,58,[16]
signer32_sample624,219,"[25, 37]"
signer32_sample625,22,"[20, 26, 37]"
signer32_sample626,11,[28]
signer32_sample627,168,"[19, 29, 34, 38]"
signer32_sample628,160,"[10, 14, 18, 30]"
signer32_sample629,195,"[10, 20, 29, 39]"
signer33_sample1,215,"[20, 28, 32, 36, 41, 45]"
signer33_sample2,22,"[32, 36, 44, 55, 61, 65]"
signer33_sample3,129,[33]
signer33_sample4,165,"[30, 37, 42, 46]"
signer33_sample5,1,"[24, 28, 35, 39, 43]"
signer33_sample6,225,"[20, 28, 32]"
signer33_sample7,38,"[17, 21, 26, 31, 35]"
signer33_sample8,146,"[17, 21, 25, 31, 44]"
signer33_sample9,165,"[27, 31, 35, 40, 45, 54]"
signer33_sample10,176,"[25, 32, 37, 45, 49]"
signer33_sample11,113,"[12, 16, 20, 24, 31, 35, 39, 43, 47, 51]"
signer33_sample12,7,"[16, 27, 31, 37]"
signer33_sample13,4,"[24, 46, 50, 58, 72]"
signer33_sample14,76,"[14, 18, 22, 26, 30, 38]"
signer33_sample15,105,"[8, 17, 21, 26, 47]"
signer33_sample16,44,"[31, 35, 41, 49, 61]"
signer33_sample17,109,"[9, 21]"
signer33_sample18,218,"[15, 25, 45, 60]"
signer33_sample19,164,"[21, 34, 48]"
signer33_sample20,219,"[13, 18, 22, 27, 31, 35, 39, 43, 64, 68]"
signer33_sample21,190,"[18, 36]"
signer33_sample22,88,"[20, 32, 36]"
signer33_sample23,140,"[12, 24, 37, 49]"
signer33_sample24,25,"[17, 30, 36, 41]"
signer33_sample25,174,"[18, 23, 27]"
signer33_sample26,211,[42]
signer33_sample27,162,"[23, 28, 33, 38, 42, 46, 50]"
signer33_sample28,31,"[22, 26, 30, 48, 52, 56, 60]"
signer33_sample29,203,"[22, 27, 31, 35, 39]"
signer33_sample30,197,"[14, 20, 25, 30, 34, 38]"
signer33_sample31,151,"[15, 19, 24, 28, 32]"
signer33_sample32,198,"[4, 8, 12, 32, 54]"
signer33_sample33,104,"[10, 20, 27, 33, 37, 53, 57]"
signer33_sample34,214,"[24, 29, 33, 49, 53]"
signer33_sample35,2,"[14, 18, 23, 33, 39, 43, 47]"
signer33_sample36,145,"[15, 20, 27, 31, 35, 39, 45]"
signer33_sample37,40,"[26, 35]"
signer33_sample38,183,"[14, 32, 39]"
signer33_sample39,87,"[22, 32, 50, 57, 63]"
signer33_sample40,166,"[9, 16, 21, 25, 31, 35, 40]"
signer33_sample41,159,"[40, 52, 57]"
signer33_sample42,40,"[20, 25, 33]"
signer33_sample43,42,"[12, 20, 24, 28, 40]"
signer33_sample44,167,"[19, 26, 41, 46, 58, 62]"
signer33_sample45,51,"[19, 23, 27, 46]"
signer33_sample46,125,"[27, 32, 38, 45]"
signer33_sample47,152,"[11, 16, 20, 24, 30]"
signer33_sample48,21,"[13, 18, 22, 60]"
signer33_sample49,60,"[18, 24, 28, 32, 36, 41]"
signer33_sample50,90,"[30, 44]"
signer33_sample51,145,"[11, 15, 19, 23, 28, 32, 36, 41]"
signer33_sample52,198,"[24, 28, 35, 39, 43]"
signer33_sample53,15,"[21, 28, 34, 43, 47]"
signer33_sample54,169,"[22, 26, 30, 35]"
signer33_sample55,17,"[17, 21, 25, 29, 34, 38, 43]"
signer33_sample56,52,"[17, 21, 26, 30, 36, 40, 44, 49]"
signer33_sample57,143,"[21, 26, 31, 35, 40, 46]"
signer33_sample58,159,"[14, 28, 42, 56]"
signer33_sample59,32,"[10, 14, 18, 25, 30, 46]"
signer33_sample60,175,"[23, 27, 32]"
signer33_sample61,158,"[16, 24, 28, 34, 38]"
signer33_sample62,119,"[12, 40, 54]"
signer33_sample63,184,"[8, 26]"
signer33_sample64,215,"[11, 15, 19, 23, 45, 50]"
signer33_sample65,223,"[19, 33]"
signer33_sample66,112,"[18, 22, 27, 31, 35, 39, 43]"
signer33_sample67,11,[31]
signer33_sample68,75,"[14, 22, 26, 31, 35, 39]"
signer33_sample69,116,"[22, 26, 57]"
signer33_sample70,196,"[14, 18, 23, 46]"
signer33_sample71,176,"[18, 24, 29, 43, 48]"
signer33_sample72,146,"[26, 30, 34, 38, 43, 48, 61, 67]"
signer33_sample73,19,"[8, 13, 30, 34]"
signer33_sample74,126,[28]
signer33_sample75,130,"[18, 23, 30, 59, 65]"
signer33_sample76,142,"[20, 28, 33, 41, 53]"
signer33_sample77,186,"[11, 17]"
signer33_sample78,150,"[21, 25, 29, 34, 40]"
signer33_sample79,141,"[11, 22, 34, 45]"
signer33_sample80,218,"[7, 17, 21, 58]"
signer33_sample81,93,"[13, 23, 37]"
signer33_sample82,133,"[16, 20, 29, 42]"
signer33_sample83,137,"[13, 17, 21, 25, 29]"
signer33_sample84,127,"[20, 24, 28, 32, 36, 40]"
signer33_sample85,221,"[15, 36, 41]"
signer33_sample86,136,"[15, 19, 31, 35, 39]"
signer33_sample87,26,"[15, 32, 41]"
signer33_sample88,51,"[21, 25, 29]"
signer33_sample89,0,"[41, 46, 50, 55, 68]"
signer33_sample90,69,"[20, 24, 28, 32, 37]"
signer33_sample91,216,"[23, 38, 43, 47, 51]"
signer33_sample92,61,"[21, 27, 34, 39, 54]"
signer33_sample93,48,"[14, 18, 22, 26, 30, 35]"
signer33_sample94,45,"[23, 29, 37]"
signer33_sample95,176,"[16, 20, 25, 31, 35, 42, 49, 53]"
signer33_sample96,144,"[27, 31, 40]"
signer33_sample97,147,"[5, 19, 23, 40]"
signer33_sample98,33,"[15, 20, 24, 45, 55, 59]"
signer33_sample99,34,"[9, 13, 23, 38, 54]"
signer33_sample100,139,"[14, 23, 27, 31, 35, 45]"
signer33_sample101,84,"[14, 21, 26, 31, 38]"
signer33_sample102,202,"[15, 19, 40, 44]"
signer33_sample103,150,"[18, 22, 26, 30, 34, 39]"
signer33_sample104,111,"[16, 22, 33, 39]"
signer33_sample105,29,[27]
signer33_sample106,9,"[19, 23]"
signer33_sample107,67,"[16, 20, 25, 29, 33, 37, 41, 45, 49]"
signer33_sample108,178,"[15, 19, 28, 34, 39]"
signer33_sample109,84,"[20, 24, 30, 34, 40, 45]"
signer33_sample110,65,"[15, 20, 24, 28, 32]"
signer33_sample111,124,"[16, 22, 26, 32, 39, 44]"
signer33_sample112,84,"[11, 19, 24, 29, 33, 42, 47]"
signer33_sample113,223,"[18, 26, 32, 37, 41]"
signer33_sample114,3,"[15, 20, 36]"
signer33_sample115,45,"[22, 31, 37]"
signer33_sample116,37,"[21, 25, 31, 36, 40]"
signer33_sample117,7,"[21, 28, 32, 37]"
signer33_sample118,222,"[11, 38, 43]"
signer33_sample119,217,[21]
signer33_sample120,221,"[16, 35, 40, 44]"
signer33_sample121,70,"[34, 38]"
signer33_sample122,97,"[18, 23, 29]"
signer33_sample123,13,"[23, 27, 32, 36, 43]"
signer33_sample124,80,"[20, 24, 28, 39, 43, 49, 53]"
signer33_sample125,207,"[17, 21, 43]"
signer33_sample126,139,"[34, 39, 43, 48, 56]"
signer33_sample127,46,"[17, 33, 42, 46, 50]"
signer33_sample128,119,"[19, 23, 27, 46]"
signer33_sample129,95,"[22, 27, 31, 35, 39, 43, 47]"
signer33_sample130,44,"[22, 26, 39, 43]"
signer33_sample131,130,"[12, 22, 47, 53]"
signer33_sample132,39,"[23, 28, 32, 36, 40, 47, 51]"
signer33_sample133,200,[29]
signer33_sample134,184,"[17, 21, 31, 40, 44]"
signer33_sample135,101,"[12, 19, 36]"
signer33_sample136,105,"[24, 28, 33, 40, 44]"
signer33_sample137,10,"[18, 25, 30, 35, 39]"
signer33_sample138,85,"[47, 52]"
signer33_sample139,16,"[18, 22, 33, 49, 53]"
signer33_sample140,55,"[6, 13, 24, 35]"
signer33_sample141,121,"[21, 25, 29, 33, 38, 42, 46, 50]"
signer33_sample142,30,"[22, 26, 43]"
signer33_sample143,195,"[17, 21, 25, 31, 36, 49]"
signer33_sample144,30,"[21, 25, 44]"
signer33_sample145,133,"[18, 22, 26, 31]"
signer33_sample146,57,"[18, 34]"
signer33_sample147,72,"[15, 37, 41]"
signer33_sample148,192,"[26, 32, 37, 43, 47, 72]"
signer33_sample149,93,"[25, 29, 34, 38]"
signer33_sample150,158,"[22, 29, 33, 37]"
signer33_sample151,200,"[16, 20, 24, 28, 32, 36]"
signer33_sample152,46,"[15, 19, 34, 43, 49]"
signer33_sample153,156,"[18, 23, 28, 32, 38, 44, 50]"
signer33_sample154,154,"[10, 15, 19, 29]"
signer33_sample155,203,"[7, 20, 29, 33, 38]"
signer33_sample156,31,"[22, 26, 46, 54, 58, 62, 66]"
signer33_sample157,34,"[17, 21, 25, 34, 51, 61]"
signer33_sample158,59,"[23, 35, 41]"
signer33_sample159,191,"[37, 41]"
signer33_sample160,58,"[20, 24, 29, 52, 56]"
signer33_sample161,56,"[33, 41]"
signer33_sample162,214,"[21, 25, 32, 36, 49, 54, 61, 80]"
signer33_sample163,60,"[19, 23, 28, 32, 36, 44]"
signer33_sample164,92,"[18, 36, 40]"
signer33_sample165,92,"[16, 20, 34, 39]"
signer33_sample166,121,"[23, 27, 31, 35, 39, 43, 47, 51]"
signer33_sample167,108,"[31, 37, 41, 45, 66]"
signer33_sample168,131,"[14, 18, 23, 27, 44, 48, 54]"
signer33_sample169,23,"[15, 19, 23, 28, 33, 39, 46]"
signer33_sample170,198,"[22, 26, 30, 37, 41, 45, 49, 53]"
signer33_sample171,163,[47]
signer33_sample172,30,"[16, 20, 43, 47]"
signer33_sample173,92,"[19, 32, 36, 47]"
signer33_sample174,113,"[18, 22, 29, 34, 38, 42]"
signer33_sample175,116,"[24, 30, 49]"
signer33_sample176,168,"[19, 25, 29, 35, 39]"
signer33_sample177,100,"[19, 26, 31, 38, 42]"
signer33_sample178,42,"[26, 30, 34, 40, 46, 50]"
signer33_sample179,77,"[25, 29, 44, 51, 57]"
signer33_sample180,207,"[22, 26, 30, 36, 50]"
signer33_sample181,28,"[27, 33, 47, 51, 57]"
signer33_sample182,49,"[19, 33, 43, 47]"
signer33_sample183,53,"[22, 26, 34, 39, 43]"
signer33_sample184,121,"[20, 25, 29, 33, 37, 41, 45, 50]"
signer33_sample185,13,"[20, 25, 30, 36, 42, 47]"
signer33_sample186,114,"[7, 19, 23, 27, 33, 55]"
signer33_sample187,68,"[18, 22, 26, 47, 52]"
signer33_sample188,55,"[13, 25, 35]"
signer33_sample189,115,"[18, 54, 58, 62]"
signer33_sample190,155,"[13, 17, 23, 28]"
signer33_sample191,222,"[26, 36]"
signer33_sample192,155,"[17, 26, 33]"
signer33_sample193,194,"[25, 41]"
signer33_sample194,20,"[18, 23, 38, 49]"
signer33_sample195,147,"[19, 38]"
signer33_sample196,193,[38]
signer33_sample197,14,"[15, 21, 30, 34, 38, 56]"
signer33_sample198,208,"[10, 17, 52, 57]"
signer33_sample199,59,"[17, 32]"
signer33_sample200,7,"[16, 24, 31]"
signer33_sample201,139,"[20, 24, 28, 32, 36, 40, 44, 48]"
signer33_sample202,147,"[18, 22, 31, 35, 39, 45]"
signer33_sample203,93,"[20, 36]"
signer33_sample204,117,"[21, 25, 29, 34, 38, 43]"
signer33_sample205,185,"[9, 13, 17, 21, 26, 31, 35, 39]"
signer33_sample206,138,"[20, 31, 35, 39]"
signer33_sample207,161,"[31, 37, 41]"
signer33_sample208,68,"[8, 12, 17, 34, 38, 56]"
signer33_sample209,143,[44]
signer33_sample210,110,"[19, 27, 32, 38, 55]"
signer33_sample211,175,"[24, 28, 32, 36, 40, 45, 55]"
signer33_sample212,206,"[16, 21, 25, 29]"
signer33_sample213,43,"[16, 23, 28, 34, 40]"
signer33_sample214,38,[29]
signer33_sample215,177,"[9, 33, 38, 42]"
signer33_sample216,87,"[20, 24, 28, 47, 52, 64]"
signer33_sample217,122,"[15, 20, 24, 28]"
signer33_sample218,146,"[18, 23, 30, 35]"
signer33_sample219,125,"[17, 21, 25, 29, 33, 37]"
signer33_sample220,149,"[11, 22, 33, 44]"
signer33_sample221,28,"[25, 29, 33, 45, 50, 60, 67]"
signer33_sample222,26,"[17, 32]"
signer33_sample223,100,"[12, 16, 21, 25, 29]"
signer33_sample224,208,"[24, 51]"
signer33_sample225,78,"[20, 24, 31, 35]"
signer33_sample226,103,"[22, 33, 37]"
signer33_sample227,117,"[23, 28, 37, 44]"
signer33_sample228,91,[23]
signer33_sample229,179,"[14, 31, 38, 43, 47]"
signer33_sample230,37,"[7, 13, 18, 22, 26, 32, 49]"
signer33_sample231,182,"[8, 35, 47, 51, 55, 61]"
signer33_sample232,183,"[23, 36, 40, 46, 50]"
signer33_sample233,26,"[8, 23, 51]"
signer33_sample234,112,"[23, 27, 31, 35, 41, 49]"
signer33_sample235,217,"[20, 26, 30, 35, 39]"
signer33_sample236,174,"[23, 32, 57]"
signer33_sample237,89,"[19, 23, 27, 43]"
signer33_sample238,5,"[28, 32, 36, 40, 44, 48]"
signer33_sample239,46,"[16, 20, 37, 49, 53]"
signer33_sample240,138,"[21, 32, 36, 40]"
signer33_sample241,66,"[12, 16, 20, 24, 28, 39, 49]"
signer33_sample242,116,"[6, 10, 39, 51]"
signer33_sample243,173,"[20, 24, 28, 32, 40]"
signer33_sample244,156,"[17, 21, 25, 31, 37, 46]"
signer33_sample245,54,"[19, 25, 30]"
signer33_sample246,47,"[28, 32, 38, 42, 46]"
signer33_sample247,136,"[14, 18, 26, 36]"
signer33_sample248,82,"[23, 29, 36]"
signer33_sample249,62,"[7, 11, 16, 23, 27, 47]"
signer33_sample250,27,"[17, 29, 40]"
signer33_sample251,134,"[21, 26, 32, 56]"
signer33_sample252,31,"[5, 9, 30, 37, 41, 52]"
signer33_sample253,3,"[19, 24, 29, 44]"
signer33_sample254,173,"[15, 19, 35]"
signer33_sample255,141,"[11, 22, 34, 45]"
signer33_sample256,161,[25]
signer33_sample257,140,[38]
signer33_sample258,178,"[21, 25, 35, 43]"
signer33_sample259,203,"[24, 29, 34, 38, 42, 47]"
signer33_sample260,28,"[24, 28, 42, 49]"
signer33_sample261,162,"[21, 27, 31, 35, 39, 43, 47]"
signer33_sample262,225,[20]
signer33_sample263,126,"[12, 16, 20, 24, 28, 32]"
signer33_sample264,59,"[18, 22, 27, 36]"
signer33_sample265,160,"[23, 27, 47]"
signer33_sample266,189,"[14, 18, 34, 38]"
signer33_sample267,167,"[20, 27, 39, 43, 52]"
signer33_sample268,19,"[9, 13, 34, 44]"
signer33_sample269,12,"[37, 42]"
signer33_sample270,95,"[11, 15, 23, 29, 35]"
signer33_sample271,19,"[13, 17, 21, 37, 41]"
signer33_sample272,60,"[17, 21, 25, 30, 35, 40]"
signer33_sample273,170,"[14, 18, 30, 34]"
signer33_sample274,191,"[18, 31, 36, 66]"
signer33_sample275,49,"[20, 33, 44, 50]"
signer33_sample276,6,"[19, 24, 28, 51]"
signer33_sample277,212,"[26, 33, 37]"
signer33_sample278,170,"[13, 27, 31, 50]"
signer33_sample279,33,"[14, 20, 40, 47, 54]"
signer33_sample280,49,"[14, 22]"
signer33_sample281,104,"[16, 20, 25, 29, 38, 45]"
signer33_sample282,18,"[32, 50, 54]"
signer33_sample283,166,[31]
signer33_sample284,89,"[25, 29, 33, 37, 41]"
signer33_sample285,200,"[15, 20, 24, 28, 32, 37]"
signer33_sample286,164,"[19, 23, 37, 50, 54, 59]"
signer33_sample287,135,"[13, 18, 22, 28]"
signer33_sample288,94,"[28, 37]"
signer33_sample289,12,"[12, 16, 24, 28]"
signer33_sample290,88,"[29, 33]"
signer33_sample291,123,"[7, 15, 22, 30]"
signer33_sample292,35,"[11, 21, 32, 42]"
signer33_sample293,207,"[18, 23, 34, 48, 53]"
signer33_sample294,152,"[14, 19, 23, 28, 35, 42]"
signer33_sample295,98,"[25, 29, 37, 45]"
signer33_sample296,217,"[18, 22, 26, 30, 34]"
signer33_sample297,69,"[20, 24, 28, 36]"
signer33_sample298,223,"[18, 22, 26, 39]"
signer33_sample299,133,"[21, 25, 31, 35, 40, 53]"
signer33_sample300,205,"[26, 41]"
signer33_sample301,107,"[24, 39]"
signer33_sample302,172,"[19, 23, 28, 35, 40, 48, 59, 66]"
signer33_sample303,20,"[23, 27]"
signer33_sample304,183,"[13, 17, 30, 41, 46]"
signer33_sample305,113,"[15, 20, 28, 32, 36, 40, 46]"
signer33_sample306,37,"[27, 34, 43, 47, 52]"
signer33_sample307,81,"[9, 13]"
signer33_sample308,168,"[11, 16, 20, 26, 30, 34]"
signer33_sample309,129,"[19, 23, 32, 37]"
signer33_sample310,204,"[25, 32, 36, 42]"
signer33_sample311,148,[24]
signer33_sample312,8,"[16, 23, 28, 35]"
signer33_sample313,56,"[29, 33]"
signer33_sample314,170,"[16, 20, 35, 39]"
signer33_sample315,179,"[16, 30, 34, 40]"
signer33_sample316,58,"[16, 25, 31, 48, 52, 56]"
signer33_sample317,219,"[24, 28, 32, 36, 40, 45, 49]"
signer33_sample318,4,"[10, 14, 27, 41, 48, 55]"
signer33_sample319,132,"[23, 27, 32, 36, 40, 45, 51]"
signer33_sample320,167,"[18, 36, 41, 49]"
signer33_sample321,71,"[19, 25, 29, 33]"
signer33_sample322,172,"[17, 21, 36, 44]"
signer33_sample323,79,"[14, 33, 37]"
signer33_sample324,50,"[21, 36, 42, 46, 50]"
signer33_sample325,171,"[25, 29, 34, 38, 44, 49, 56]"
signer33_sample326,36,"[28, 32, 36, 55, 68]"
signer33_sample327,74,"[20, 43, 48, 52]"
signer33_sample328,27,[43]
signer33_sample329,175,"[11, 16, 22, 26, 30, 34, 39, 43]"
signer33_sample330,17,"[28, 32, 36, 42, 46]"
signer33_sample331,148,"[58, 78, 82]"
signer33_sample332,155,"[23, 40]"
signer33_sample333,62,"[20, 24, 28, 34, 39]"
signer33_sample334,196,"[22, 26, 30, 36, 53]"
signer33_sample335,105,"[15, 24, 34]"
signer33_sample336,98,"[4, 10, 15, 33, 40]"
signer33_sample337,143,"[13, 24, 28, 32, 37, 41, 47]"
signer33_sample338,212,"[16, 21, 36, 43]"
signer33_sample339,4,"[18, 30, 40, 46, 50, 55, 66, 76, 80]"
signer33_sample340,123,"[26, 31, 35, 54, 72]"
signer33_sample341,166,"[18, 22, 26, 30, 34, 42]"
signer33_sample342,64,"[13, 18, 22, 26, 30, 36, 41]"
signer33_sample343,205,"[23, 27, 49, 57]"
signer33_sample344,85,"[36, 41, 67]"
signer33_sample345,134,"[22, 26, 50]"
signer33_sample346,107,"[22, 26, 30, 37]"
signer33_sample347,220,"[18, 24, 28, 34]"
signer33_sample348,83,"[17, 42]"
signer33_sample349,189,"[17, 38]"
signer33_sample350,163,"[13, 17, 21, 25, 50]"
signer33_sample351,68,"[18, 24, 45, 49]"
signer33_sample352,90,"[13, 29, 33, 49]"
signer33_sample353,83,"[14, 19, 45]"
signer33_sample354,106,"[18, 22, 26, 30, 39, 44, 49]"
signer33_sample355,109,"[15, 24, 28, 39]"
signer33_sample356,206,"[11, 15, 20, 25, 46]"
signer33_sample357,77,"[9, 13, 31, 38, 56]"
signer33_sample358,201,"[19, 24, 40, 47, 52, 63]"
signer33_sample359,144,"[24, 28, 39]"
signer33_sample360,137,[29]
signer33_sample361,22,"[16, 20, 27, 33, 41, 46, 52]"
signer33_sample362,1,"[18, 24, 32, 47]"
signer33_sample363,219,"[25, 29, 33, 37, 41, 47]"
signer33_sample364,151,"[20, 24, 28, 32, 36]"
signer33_sample365,78,"[19, 23, 27, 34]"
signer33_sample366,41,"[40, 44, 49]"
signer33_sample367,145,"[19, 23, 27, 34, 39, 43, 47]"
signer33_sample368,104,"[28, 32, 37, 47]"
signer33_sample369,212,"[4, 14, 19, 32, 37, 41]"
signer33_sample370,75,"[22, 27, 31, 36, 40, 45, 49]"
signer33_sample371,100,"[19, 25, 29, 33, 39]"
signer33_sample372,51,"[19, 23, 28, 45, 56]"
signer33_sample373,201,"[25, 29, 33, 46, 53]"
signer33_sample374,74,"[23, 47, 52]"
signer33_sample375,128,"[18, 29, 33, 37, 45]"
signer33_sample376,76,"[17, 21, 32, 44, 48, 54]"
signer33_sample377,135,"[10, 14, 18, 23, 29, 46]"
signer33_sample378,154,"[15, 20, 24]"
signer33_sample379,11,[33]
signer33_sample380,186,"[12, 17, 26]"
signer33_sample381,58,"[21, 26, 31, 50, 54, 58]"
signer33_sample382,53,[44]
signer33_sample383,142,"[12, 24, 35, 47]"
signer33_sample384,153,"[23, 27, 31, 38]"
signer33_sample385,181,"[22, 39]"
signer33_sample386,47,"[24, 28, 34, 38, 43]"
signer33_sample387,181,"[16, 21, 32, 37]"
signer33_sample388,23,"[13, 17, 22, 31, 40, 47]"
signer33_sample389,195,"[12, 18, 22, 26]"
signer33_sample390,45,"[17, 21, 28, 33]"
signer33_sample391,152,"[21, 30]"
signer33_sample392,43,"[26, 30]"
signer33_sample393,74,"[17, 38, 42, 47]"
signer33_sample394,209,"[19, 23, 27, 31]"
signer33_sample395,80,"[20, 24, 39, 43, 47, 51]"
signer33_sample396,81,"[15, 47]"
signer33_sample397,197,"[15, 19, 23, 27, 31, 35, 39]"
signer33_sample398,0,"[11, 15, 44, 49, 54, 58]"
signer33_sample399,117,"[27, 31, 35, 39]"
signer33_sample400,110,"[17, 25, 30, 34, 40]"
signer33_sample401,29,"[23, 28, 41]"
signer33_sample402,0,"[22, 27, 42, 51, 55, 59, 64]"
signer33_sample403,35,[20]
signer33_sample404,209,"[18, 27]"
signer33_sample405,220,"[13, 17, 22, 41]"
signer33_sample406,144,"[23, 37]"
signer33_sample407,141,[15]
signer33_sample408,149,[38]
signer33_sample409,39,"[10, 23, 42]"
signer33_sample410,54,"[21, 25, 30, 35, 39]"
signer33_sample411,48,[24]
signer33_sample412,97,"[13, 19, 23, 27]"
signer33_sample413,118,"[43, 61]"
signer33_sample414,190,"[22, 44]"
signer33_sample415,224,"[17, 21, 25, 29, 33, 38]"
signer33_sample416,33,"[15, 19, 24, 38, 42, 51, 55]"
signer33_sample417,153,"[20, 29, 34]"
signer33_sample418,50,"[23, 27, 44, 52, 61]"
signer33_sample419,135,"[15, 20, 25, 29, 33, 49]"
signer33_sample420,148,"[23, 39]"
signer33_sample421,220,"[20, 26, 30, 38]"
signer33_sample422,187,"[19, 23, 27, 31, 35, 41]"
signer33_sample423,36,"[18, 22, 26, 35, 46, 67]"
signer33_sample424,213,"[20, 24, 28, 40, 44, 52]"
signer33_sample425,103,"[19, 23, 29, 34, 38]"
signer33_sample426,80,"[10, 44]"
signer33_sample427,128,"[22, 28]"
signer33_sample428,25,"[13, 19, 25, 31, 37, 42]"
signer33_sample429,138,"[23, 32, 37, 41]"
signer33_sample430,211,"[21, 25, 29]"
signer33_sample431,102,"[33, 37, 41, 49, 56]"
signer33_sample432,35,"[19, 23, 40, 52, 57]"
signer33_sample433,40,"[18, 34, 42]"
signer33_sample434,17,"[25, 29, 33, 37, 42, 46, 50, 54]"
signer33_sample435,171,"[20, 26, 31, 35, 39]"
signer33_sample436,178,"[10, 15, 20, 24, 42, 49]"
signer33_sample437,1,"[16, 22, 27]"
signer33_sample438,18,"[20, 25]"
signer33_sample439,83,"[28, 48]"
signer33_sample440,173,"[15, 22, 30]"
signer33_sample441,199,"[17, 21, 25, 30, 34, 38, 42]"
signer33_sample442,61,"[18, 24, 31, 47, 53]"
signer33_sample443,85,[39]
signer33_sample444,177,"[20, 25, 40]"
signer33_sample445,102,"[40, 47, 52]"
signer33_sample446,127,"[12, 19, 23, 28, 32, 36, 41]"
signer33_sample447,82,"[9, 14, 35, 55]"
signer33_sample448,187,"[19, 30, 34, 38, 42, 47]"
signer33_sample449,32,"[28, 32, 43, 48]"
signer33_sample450,16,"[21, 27, 49, 55]"
signer33_sample451,24,"[20, 31, 35, 39]"
signer33_sample452,129,"[19, 25, 29, 34, 40]"
signer33_sample453,184,"[23, 33]"
signer33_sample454,65,"[14, 18, 24, 29]"
signer33_sample455,204,"[22, 26, 40]"
signer33_sample456,8,"[18, 24, 34]"
signer33_sample457,153,"[23, 29, 34, 39, 43]"
signer33_sample458,111,"[19, 33, 39]"
signer33_sample459,98,"[22, 29, 35, 42, 46]"
signer33_sample460,151,"[20, 28, 32, 36, 40]"
signer33_sample461,5,"[13, 17, 22, 26, 30]"
signer33_sample462,94,"[17, 21, 26]"
signer33_sample463,12,"[18, 26, 30, 34, 40, 49]"
signer33_sample464,182,"[31, 35, 41, 47, 51, 55, 59, 65]"
signer33_sample465,5,"[16, 20, 24, 28, 32, 38]"
signer33_sample466,27,"[14, 42]"
signer33_sample467,222,"[14, 28, 42, 56]"
signer33_sample468,132,"[10, 16, 20, 27, 34, 38]"
signer33_sample469,215,"[18, 26, 31, 35, 39, 43, 72]"
signer33_sample470,86,"[14, 25, 29]"
signer33_sample471,64,"[16, 20, 24, 28, 32, 37, 41]"
signer33_sample472,177,"[18, 36]"
signer33_sample473,15,"[21, 27, 33, 40, 48]"
signer33_sample474,210,"[18, 22, 27, 31, 37, 41, 45]"
signer33_sample475,157,"[21, 26, 30, 35, 39]"
signer33_sample476,194,"[27, 31]"
signer33_sample477,101,"[16, 33, 37]"
signer33_sample478,8,"[26, 30, 34]"
signer33_sample479,160,"[21, 25]"
signer33_sample480,21,"[23, 51]"
signer33_sample481,65,"[15, 19, 23, 27]"
signer33_sample482,91,"[17, 30, 35]"
signer33_sample483,115,"[10, 43, 47, 66]"
signer33_sample484,9,"[21, 25, 41, 47]"
signer33_sample485,185,"[15, 19, 23, 27, 33]"
signer33_sample486,66,"[10, 14, 18, 22, 28, 32, 44]"
signer33_sample487,159,"[22, 61]"
signer33_sample488,110,"[27, 33, 37, 50, 57]"
signer33_sample489,122,"[20, 25, 30, 36]"
signer33_sample490,197,"[22, 27, 31, 35, 40, 44]"
signer33_sample491,214,"[37, 41, 45, 60, 65]"
signer33_sample492,210,"[12, 16, 24, 37]"
signer33_sample493,189,"[15, 19, 38, 47]"
signer33_sample494,39,"[14, 18, 23, 28, 32, 38, 42, 59, 64, 68]"
signer33_sample495,125,"[19, 27, 35]"
signer33_sample496,221,"[15, 19, 36, 40, 44]"
signer33_sample497,131,"[22, 28, 32, 36, 50, 54]"
signer33_sample498,50,"[23, 43, 47, 56]"
signer33_sample499,204,[29]
signer33_sample500,225,"[25, 31, 35, 40]"
